Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       9/9           btRigidBody** std::__uninitialized_copy_a<std::move_iterator<btRigidBody**>, btRigidBody**, btRigidBody*>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**, std::allocator<btRigidBody*>&) [111]
[110]    0.0    0.00    0.00       9         btRigidBody** std::uninitialized_copy<std::move_iterator<btRigidBody**>, btRigidBody**>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**) [110]
                0.00    0.00       9/9           btRigidBody** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<btRigidBody**>, btRigidBody**>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**) [106]
-----------------------------------------------
                0.00    0.00       9/9           btRigidBody** std::__uninitialized_move_if_noexcept_a<btRigidBody**, btRigidBody**, std::allocator<btRigidBody*> >(btRigidBody**, btRigidBody**, btRigidBody**, std::allocator<btRigidBody*>&) [112]
[111]    0.0    0.00    0.00       9         btRigidBody** std::__uninitialized_copy_a<std::move_iterator<btRigidBody**>, btRigidBody**, btRigidBody*>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**, std::allocator<btRigidBody*>&) [111]
                0.00    0.00       9/9           btRigidBody** std::uninitialized_copy<std::move_iterator<btRigidBody**>, btRigidBody**>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**) [110]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<btRigidBody*, std::allocator<btRigidBody*> >::_M_emplace_back_aux<btRigidBody* const&>(btRigidBody* const&) [107]
[112]    0.0    0.00    0.00       9         btRigidBody** std::__uninitialized_move_if_noexcept_a<btRigidBody**, btRigidBody**, std::allocator<btRigidBody*> >(btRigidBody**, btRigidBody**, btRigidBody**, std::allocator<btRigidBody*>&) [112]
                0.00    0.00      18/18          std::move_iterator<btRigidBody**> std::__make_move_if_noexcept_iterator<btRigidBody**, std::move_iterator<btRigidBody**> >(btRigidBody**) [94]
                0.00    0.00       9/9           btRigidBody** std::__uninitialized_copy_a<std::move_iterator<btRigidBody**>, btRigidBody**, btRigidBody*>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**, std::allocator<btRigidBody*>&) [111]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<btRigidBody*, std::allocator<btRigidBody*> >::_M_check_len(unsigned long, char const*) const [101]
[113]    0.0    0.00    0.00       9         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [113]
-----------------------------------------------
                0.00    0.00       9/9           btRigidBody** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<btRigidBody**>, btRigidBody**>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**) [106]
[114]    0.0    0.00    0.00       9         btRigidBody** std::copy<std::move_iterator<btRigidBody**>, btRigidBody**>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**) [114]
                0.00    0.00      18/18          std::_Miter_base<std::move_iterator<btRigidBody**> >::iterator_type std::__miter_base<std::move_iterator<btRigidBody**> >(std::move_iterator<btRigidBody**>) [93]
                0.00    0.00       9/9           btRigidBody** std::__copy_move_a2<true, btRigidBody**, btRigidBody**>(btRigidBody**, btRigidBody**, btRigidBody**) [109]
-----------------------------------------------
                0.00    0.00       1/4           std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [139]
                0.00    0.00       1/4           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [138]
                0.00    0.00       2/4           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [146]
[115]    0.0    0.00    0.00       4         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [115]
-----------------------------------------------
                0.00    0.00       1/3           std::chrono::_V2::system_clock::to_time_t(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [140]
                0.00    0.00       2/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [145]
[116]    0.0    0.00    0.00       3         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [116]
-----------------------------------------------
                0.00    0.00       1/2           main [12]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [142]
[117]    0.0    0.00    0.00       2         std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [117]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [1331]
[118]    0.0    0.00    0.00       1         _GLOBAL__sub_I_world [118]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [119]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_world [118]
[119]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [119]
                0.00    0.00       1/1           btInfMaskConverter::btInfMaskConverter(int) [122]
                0.00    0.00       1/1           std::vector<btRigidBody*, std::allocator<btRigidBody*> >::vector() [147]
-----------------------------------------------
                0.00    0.00       1/1           main [12]
[120]    0.0    0.00    0.00       1         init() [120]
                0.00    0.00       4/70515       btVector3::btVector3(float const&, float const&, float const&) [21]
                0.00    0.00       1/1           btDefaultCollisionConstructionInfo::btDefaultCollisionConstructionInfo() [125]
                0.00    0.00       1/1           btSequentialImpulseConstraintSolver::operator new(unsigned long) [126]
                0.00    0.00       1/1           btDiscreteDynamicsWorld::operator new(unsigned long) [124]
                0.00    0.00       1/11929       btTransform::btTransform() [39]
                0.00    0.00       1/304         btTransform::setIdentity() [57]
                0.00    0.00       1/152         btTransform::setOrigin(btVector3 const&) [62]
                0.00    0.00       1/1           btStaticPlaneShape::operator new(unsigned long) [123]
                0.00    0.00       1/152         btTransform::getIdentity() [61]
                0.00    0.00       1/152         btDefaultMotionState::operator new(unsigned long) [70]
                0.00    0.00       1/152         btDefaultMotionState::btDefaultMotionState(btTransform const&, btTransform const&) [66]
                0.00    0.00       1/152         btRigidBody::btRigidBodyConstructionInfo::btRigidBodyConstructionInfo(float, btMotionState*, btCollisionShape*, btVector3 const&) [60]
                0.00    0.00       1/152         btCollisionObject::operator new(unsigned long) [65]
                0.00    0.00       1/152         std::vector<btRigidBody*, std::allocator<btRigidBody*> >::push_back(btRigidBody* const&) [73]
                0.00    0.00       1/151         addSphere(float, float, float, float, float) [75]
-----------------------------------------------
                0.00    0.00       1/1           btTransform::getIdentity() [61]
[121]    0.0    0.00    0.00       1         btMatrix3x3::getIdentity() [121]
                0.00    0.00       1/35030       btMatrix3x3::btMatrix3x3(float const&, float const&, float const&, float const&, float const&, float const&, float const&, float const&, float const&) [27]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [119]
[122]    0.0    0.00    0.00       1         btInfMaskConverter::btInfMaskConverter(int) [122]
-----------------------------------------------
                0.00    0.00       1/1           init() [120]
[123]    0.0    0.00    0.00       1         btStaticPlaneShape::operator new(unsigned long) [123]
-----------------------------------------------
                0.00    0.00       1/1           init() [120]
[124]    0.0    0.00    0.00       1         btDiscreteDynamicsWorld::operator new(unsigned long) [124]
-----------------------------------------------
                0.00    0.00       1/1           init() [120]
[125]    0.0    0.00    0.00       1         btDefaultCollisionConstructionInfo::btDefaultCollisionConstructionInfo() [125]
-----------------------------------------------
                0.00    0.00       1/1           init() [120]
[126]    0.0    0.00    0.00       1         btSequentialImpulseConstraintSolver::operator new(unsigned long) [126]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<btRigidBody*>::allocator() [130]
[127]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<btRigidBody*>::new_allocator() [127]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<btRigidBody*>::~allocator() [131]
[128]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<btRigidBody*>::~new_allocator() [128]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::_V2::system_clock::to_time_t(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [140]
[129]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1l> >::count() const [129]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_impl::_Vector_impl() [132]
[130]    0.0    0.00    0.00       1         std::allocator<btRigidBody*>::allocator() [130]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<btRigidBody*>::new_allocator() [127]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_impl::~_Vector_impl() [133]
[131]    0.0    0.00    0.00       1         std::allocator<btRigidBody*>::~allocator() [131]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<btRigidBody*>::~new_allocator() [128]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_base() [134]
[132]    0.0    0.00    0.00       1         std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_impl::_Vector_impl() [132]
                0.00    0.00       1/1           std::allocator<btRigidBody*>::allocator() [130]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::~_Vector_base() [135]
[133]    0.0    0.00    0.00       1         std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_impl::~_Vector_impl() [133]
                0.00    0.00       1/1           std::allocator<btRigidBody*>::~allocator() [131]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<btRigidBody*, std::allocator<btRigidBody*> >::vector() [147]
[134]    0.0    0.00    0.00       1         std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_base() [134]
                0.00    0.00       1/1           std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_impl::_Vector_impl() [132]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<btRigidBody*, std::allocator<btRigidBody*> >::~vector() [1255]
[135]    0.0    0.00    0.00       1         std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::~_Vector_base() [135]
                0.00    0.00       1/10          std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_M_deallocate(btRigidBody**, unsigned long) [96]
                0.00    0.00       1/1           std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_impl::~_Vector_impl() [133]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [142]
[136]    0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [136]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [138]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::_V2::system_clock::to_time_t(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [140]
[137]    0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [137]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [139]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [136]
[138]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [138]
                0.00    0.00       1/4           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [115]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [141]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [137]
[139]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [139]
                0.00    0.00       1/4           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [115]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           main [12]
[140]    0.0    0.00    0.00       1         std::chrono::_V2::system_clock::to_time_t(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [140]
                0.00    0.00       1/3           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [116]
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [137]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1l> >::count() const [129]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [138]
[141]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [141]
-----------------------------------------------
                0.00    0.00       1/1           main [12]
[142]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [142]
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [136]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [117]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [146]
[143]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [143]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [139]
[144]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           main [12]
[145]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [145]
                0.00    0.00       2/3           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [116]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [146]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [145]
[146]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [146]
                0.00    0.00       2/4           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [115]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [143]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [119]
[147]    0.0    0.00    0.00       1         std::vector<btRigidBody*, std::allocator<btRigidBody*> >::vector() [147]
                0.00    0.00       1/1           std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_base() [134]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [118] _GLOBAL__sub_I_world   [99] __gnu_cxx::new_allocator<btRigidBody*>::deallocate(btRigidBody**, unsigned long) [103] std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_M_allocate(unsigned long)
 [119] __static_initialization_and_destruction_0(int, int) [100] __gnu_cxx::new_allocator<btRigidBody*>::allocate(unsigned long, void const*) [132] std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_impl::_Vector_impl()
 [120] init()                 [71] _ZN9__gnu_cxx13new_allocatorIP11btRigidBodyE9constructIS2_IRKS2_EEEvPT_DpOT0_ [133] std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_impl::~_Vector_impl()
  [75] addSphere(float, float, float, float, float) [127] __gnu_cxx::new_allocator<btRigidBody*>::new_allocator() [96] std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_M_deallocate(btRigidBody**, unsigned long)
   [1] gResolveSplitPenetrationImpulse_scalar_reference(btSolverBody&, btSolverBody&, btSolverConstraint const&) [128] __gnu_cxx::new_allocator<btRigidBody*>::~new_allocator() [86] std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_M_get_Tp_allocator()
 [121] btMatrix3x3::getIdentity() [78] btVector3::setX(float) [134] std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_Vector_base()
  [56] btMatrix3x3::setIdentity() [79] btVector3::setZero() [135] std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::~_Vector_base()
  [26] btMatrix3x3::setValue(float const&, float const&, float const&, float const&, float const&, float const&, float const&, float const&, float const&) [19] btVector3::setValue(float const&, float const&, float const&) [91] std::move_iterator<btRigidBody**>::move_iterator(btRigidBody**)
  [25] btMatrix3x3::btMatrix3x3(btMatrix3x3 const&) [21] btVector3::btVector3(float const&, float const&, float const&) [104] std::allocator_traits<std::allocator<btRigidBody*> >::deallocate(std::allocator<btRigidBody*>&, btRigidBody**, unsigned long)
  [27] btMatrix3x3::btMatrix3x3(float const&, float const&, float const&, float const&, float const&, float const&, float const&, float const&, float const&) [18] btVector3::btVector3() [105] std::allocator_traits<std::allocator<btRigidBody*> >::allocate(std::allocator<btRigidBody*>&, unsigned long)
  [38] btMatrix3x3::btMatrix3x3() [22] btMatrix3x3::tdotx(btVector3 const&) const [92] std::allocator_traits<std::allocator<btRigidBody*> >::max_size(std::allocator<btRigidBody*> const&)
  [31] btMatrix3x3::operator=(btMatrix3x3 const&) [23] btMatrix3x3::tdoty(btVector3 const&) const [72] _ZNSt16allocator_traitsISaIP11btRigidBodyEE9constructIS1_IRKS1_EEEvRS2_PT_DpOT0_
  [30] btRigidBody::getMotionState() [24] btMatrix3x3::tdotz(btVector3 const&) const [106] btRigidBody** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<btRigidBody**>, btRigidBody**>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**)
  [59] btRigidBody::getCollisionShape() [40] btMatrix3x3::transpose() const [136] std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  [80] btRigidBody::setLinearVelocity(btVector3 const&) [17] btMatrix3x3::operator[](int) const [137] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  [60] btRigidBody::btRigidBodyConstructionInfo::btRigidBodyConstructionInfo(float, btMotionState*, btCollisionShape*, btVector3 const&) [41] btTransform::inverse() const [138] std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
